"name","final","coryat","right","wrong","uid"
"Sandy",1599,6000,18,2,1053
"Rich",100,5300,14,2,1054
"Will",2001,3600,11,2,1054
"Debra",5699,7400,23,5,1054
"Trevor",4201,5000,14,6,1055
"Jacqui",800,2100,9,4,1055
"Eamon",699,7300,22,3,1055
"Trevor",15801,10400,23,0,1056
"Linda",5400,6600,17,2,1056
"James",6400,5400,15,2,1056
"Trevor",16001,10000,27,1,1057
"Betsy",5000,4900,13,0,1057
"Jake",6200,7800,14,1,1057
"Clark",14600,20200,24,6,1058
"Kathy",100,2800,9,2,1058
"Theresa",18600,9800,16,2,1058
"Debra",7000,7800,20,1,1059
"Mark",17799,8900,18,1,1059
"Laura",6300,7000,20,3,1059
"Theresa",16800,10200,17,2,1060
"Chris",20800,9400,17,5,1060
"John",14000,14200,15,1,1060
"Mark",5599,9600,23,1,1061
"Earl",-1100,-1100,7,5,1061
"Amy",0,7200,18,3,1061
"Kristin",0,5400,15,5,1062
"Geoffrey",7600,3400,12,3,1062
"Harold",7700,8400,17,4,1062
"Harold",0,13400,20,3,1063
"Rebekah",20800,18800,21,2,1063
"Kris",12200,7800,9,0,1063
"Rebekah",6200,12000,18,3,1064
"Susan",23400,15200,20,2,1064
"Trish",15000,8000,14,3,1064
"Susan",13000,17000,15,1,1065
"Frank",30000,12800,18,4,1065
"Adam",2300,1400,16,5,1065
"Frank",12000,11600,19,5,1066
"Lara",3199,8200,12,2,1066
"Charan",500,10600,14,2,1066
"Mark",100,4900,17,3,1067
"Zach",9190,4800,14,4,1067
"Happy",1,2800,14,2,1067
"Chris",100,10600,16,6,1068
"Joan",2,5000,10,3,1068
"Mark",12600,12800,21,1,1068
"Zach",2599,7800,18,4,1069
"Tonya",2800,2600,14,6,1069
"Alex",5050,4200,12,3,1069
"Karl",7900,11100,33,3,1070
"Rob",2200,3600,9,1,1070
"Don",12000,6000,13,0,1070
"Mark",11599,15600,18,1,1071
"Ryan",1400,7400,15,6,1071
"Priya",5200,11200,18,2,1071
"Frank",0,1200,12,6,1072
"Kathy",12400,10800,17,4,1072
"Marek",10,6200,12,4,1072
"Kathy",21600,13600,16,1,1073
"James",4800,2400,13,3,1073
"Sharon",20800,11000,17,5,1073
"Kathy",2000,15200,20,6,1074
"Luke",0,12400,16,1,1074
"Christian",50,6400,12,4,1074
"Kathy",23200,15600,23,4,1075
"Brian",22600,11600,15,3,1075
"Mittie",3700,3400,6,0,1075
"Kathy",12400,15400,21,3,1076
"Jaclyn",12900,6600,9,1,1076
"Bill",15100,11600,19,2,1076
"Alex",-500,500,7,5,1077
"Lisa",4000,8800,22,2,1077
"Matt",1199,9600,21,3,1077
"Mark",2799,8200,14,5,1078
"Cait",8400,5800,13,7,1078
"Sidney",13400,7400,17,8,1078
"Lisa",3500,5200,15,1,1079
"Karl",6600,6600,16,1,1079
"Patti",2399,7400,20,4,1079
"Sidney",1000,10400,15,3,1080
"John",1,7000,11,5,1080
"Jennifer",6600,14200,20,4,1080
"Karl",0,2800,14,5,1081
"Paul",1799,7900,18,4,1081
"Caroline",1,4700,17,3,1081
"Jennifer",1,6200,7,1,1082
"Jeff",33600,11600,13,0,1082
"Susannah",37201,29200,33,1,1082
"Bill",13600,13600,18,3,1083
"Todd",9100,13800,17,4,1083
"Lani",4300,8400,13,3,1083
"Bill",17199,17400,19,0,1084
"M J",17600,8200,18,2,1084
"Mike",16700,9200,12,4,1084
"M J",8000,4000,15,6,1085
"Christopher",20800,12200,14,3,1085
"Tracy",23200,12000,17,2,1085
"Tracy",30900,16600,21,5,1086
"Catherine",15400,17400,23,2,1086
"Neil",200,5200,8,2,1086
"Tracy",5700,5200,14,3,1087
"Dana",15600,15600,21,0,1087
"Matt",2,7000,9,5,1087
"Dana",20801,12600,15,2,1088
"John",400,11000,14,3,1088
"Christine",18400,9400,14,1,1088
"Dana",3500,7800,15,4,1089
"Denese",0,4400,9,1,1089
"Timothy",15000,10000,20,5,1089
"Timothy",801,6000,16,7,1090
"Karim",1799,3600,11,5,1090
"Sarah",0,10800,17,4,1090
"Karim",1800,9800,16,3,1091
"Loyd",5200,10200,15,2,1091
"Bara",1799,11000,14,2,1091
"Loyd",24800,14400,20,4,1092
"Robert",30900,16800,20,3,1092
"Carly",1000,4800,10,3,1092
"Paul",6700,5800,16,1,1093
"David",13700,7700,21,1,1093
"Jenn",-100,1700,10,6,1093
"Ben",20000,19200,23,1,1094
"Gaby",0,3800,13,8,1094
"David",2399,8000,14,5,1094
"Ben",20000,18600,30,5,1095
"Liz",6801,9800,10,1,1095
"Robert",6400,3400,7,1,1095
"Patrick",31400,17400,21,0,1096
"Robin",10000,11400,21,8,1096
"Scott",0,1800,7,3,1096
"Patrick",7700,5600,11,4,1097
"Daniel",24400,25000,26,1,1097
"Ron",8001,7600,14,2,1097
"David",8000,5300,22,6,1098
"Cheryl",2999,7800,20,3,1098
"Matt",4000,4400,13,1,1098
"Susannah",18800,9400,18,5,1099
"Mike",3524,11400,20,6,1099
"Judy",4600,6200,10,3,1099
"Ben",0,12400,17,4,1100
"Mitchell",400,14200,16,1,1100
"Ronnie",2000,16400,21,1,1100
"Ronnie",6200,19600,28,2,1101
"Ben",6600,4600,8,4,1101
"Allison",1800,12000,17,4,1101
"Ben",26001,15600,20,2,1102
"Melanie",25500,13000,17,2,1102
"Trey",7201,7800,19,6,1102
"Ben",5999,16200,26,4,1103
"Julie",4799,7800,14,4,1103
"Andrew",0,4400,6,2,1103
"David",10000,7500,18,1,1104
"Pat",3799,2400,18,4,1104
"Josh",15001,5400,17,3,1104
"Josh",800,4300,16,3,1105
"Nathan",6800,3500,13,7,1105
"Yen",6799,7100,22,3,1105
"Susannah",6399,14600,21,3,1106
"Michelle",6500,11200,13,3,1106
"A.K.",0,5000,11,2,1106
"Michelle",15998,8000,16,4,1107
"Seth",20500,12200,17,4,1107
"Vanessa",4200,10200,12,2,1107
"Thomas",19400,8200,16,1,1108
"Stephen",11800,5900,20,4,1108
"David",8800,5400,15,4,1108
"James",0,3400,14,5,1109
"Dan",15000,12300,31,1,1109
"Melizza",0,4300,10,3,1109
"Rich",8500,6000,8,0,1110
"Brett",8300,16400,25,4,1110
"Erin",8200,12600,18,4,1110
"Seth",2000,8600,10,2,1111
"Rich",9600,9600,15,6,1111
"Jo",9000,7800,13,3,1111
"Dave",10200,9800,23,4,1112
"Lara",1600,3700,18,3,1112
"Andrew",0,5700,11,1,1112
"Pat",15801,7400,17,1,1113
"David",12400,7900,20,2,1113
"Juliet",6000,4000,16,2,1113
"Rich",6800,7800,10,2,1114
"Hanna",1,9600,16,3,1114
"David",18799,20400,26,5,1114
"Andrew",10800,4800,11,0,1115
"Carolyn",5400,2700,22,6,1115
"J.J.",5599,6600,19,4,1115
"David",26000,19000,26,2,1116
"Dena",5900,4200,6,2,1116
"Louis",19500,15000,18,2,1116
"Chris",3400,1700,14,3,1117
"John",7499,5500,18,2,1117
"Lance",7601,7700,19,3,1117
"David",5599,10400,20,6,1118
"Susan",8000,10800,13,4,1118
"Tom",100,6800,13,3,1118
"Andrew",0,5500,16,1,1119
"Lance",0,6900,18,3,1119
"Juliet",13950,6400,17,1,1119
"Nick",6400,3400,10,2,1120
"Lauren",10400,4200,14,4,1120
"Allyson",26200,12000,24,6,1120
"Josh",21100,16000,22,3,1121
"Suzie",18100,19000,21,1,1121
"Jared",2,9000,11,1,1121
"Andrew",15199,7400,11,4,1122
"Michael",32800,17800,24,2,1122
"Tiffany",17900,15400,20,1,1122
"Meredith",11300,10800,15,2,1123
"Michael",4400,7200,11,0,1123
"Emily",35200,25000,26,0,1123
"Rachel",30001,23400,25,0,1124
"Bobby",2,8000,10,1,1124
"Thomas",25000,14800,22,2,1124
"Susan",1,4200,8,1,1125
"Eric",15201,10800,23,9,1125
"Rebecca",2600,9600,15,4,1125
"Pat",999,6500,15,2,1126
"Dan",3900,3600,17,2,1126
"Dave",12800,5700,19,4,1126
"David",4900,4500,14,3,1127
"John",7599,6100,20,3,1127
"J.J.",13911,7000,18,2,1127
"Juliet",7400,4400,11,2,1128
"J.J.",9000,7400,20,2,1128
"Dave",7100,6600,21,3,1128
"Eric",-2800,-800,11,10,1130
"Lisa",100,5800,15,6,1130
"Bruce",9599,11800,19,4,1130
"Robert",10900,7000,20,2,1131
"Dan",1099,4100,17,8,1131
"Karen",10799,5400,17,0,1131
"Robert",0,4800,12,3,1136
"Tom",10000,11000,14,2,1136
"Marcy",5400,8400,16,3,1136
"Tom",21500,8400,17,4,1137
"Amanda",12600,9600,16,2,1137
"Mark",21601,10800,14,1,1137
"Mark",10799,13600,18,6,1138
"Christine",2400,5800,7,3,1138
"Kevin",3600,3600,13,5,1138
"Mark",25600,12800,19,2,1139
"Deborah",0,12000,14,2,1139
"Joel",0,9000,16,2,1139
"Mark",9500,10600,17,4,1140
"Doug",8200,4400,13,5,1140
"Kim",3800,4400,9,3,1140
"Bob",7199,13300,31,4,1141
"Pete",18800,4900,16,1,1141
"Lynn",5799,2900,7,1,1141
"Pete",0,4100,16,2,1142
"Naomi",8201,5800,21,6,1142
"Dave",5599,2600,9,2,1142
"Naomi",399,3800,14,3,1143
"Shari",8600,5300,20,5,1143
"Jason",9400,4700,16,4,1143
"Jason",7399,8100,28,4,1144
"Helen",0,3800,7,0,1144
"Brooks",100,2900,9,2,1144
"Jason",4599,8100,19,0,1145
"Chad",0,5800,16,3,1145
"Ronda",5800,5100,16,3,1145
"Ronda",0,4900,17,2,1146
"Alberto",6800,10200,19,1,1146
"Kate",12400,7400,21,2,1146
"Kate",5600,3300,13,3,1147
"James",12300,8400,21,4,1147
"Ron",800,3400,13,7,1147
"Phil",1200,2700,8,5,1148
"Amy",4201,4600,13,3,1148
"Dylan",5999,4200,18,4,1148
"Dylan",500,1500,13,7,1149
"Darlyne",0,800,13,8,1149
"Doug",10400,6400,15,0,1149
"Robert",8500,8400,22,3,1150
"Jonathan",0,3600,15,1,1150
"Barbara",1199,10000,20,1,1150
"Derek",14600,7900,19,0,1151
"Amanda",11000,9400,19,0,1151
"Joe",0,8300,20,1,1151
"Marv",6799,7400,20,3,1154
"Susan",1600,4800,15,6,1154
"Sasha",3199,5000,15,2,1154
"Kirstin",10700,6500,23,6,1155
"Jim",300,5300,20,0,1155
"Bernie",14400,6900,11,0,1155
"Bruce",31801,15000,19,3,1156
"Jennifer",20799,10400,16,3,1156
"Scott",31699,15400,17,2,1156
"Bruce",13199,10800,15,2,1157
"Ann",799,9600,16,4,1157
"Justin",0,6600,17,5,1157
"Bruce",10399,10600,13,0,1158
"Inie",10800,5600,14,6,1158
"Matt",9100,8600,15,6,1158
"Daniel",21999,10200,17,2,1159
"Wendy",22001,17800,21,3,1159
"Peter",12000,8200,15,3,1159
"Wendy",6800,18600,21,3,1160
"Michael",3000,8400,16,4,1160
"Jill",15700,12200,16,2,1160
"Jill",25999,15000,20,1,1161
"Harrison",13001,11600,16,1,1161
"Patti",1099,12600,14,1,1161
"Jill",25200,16800,21,1,1162
"Robyn",16200,11200,15,3,1162
"Thomas",2300,10600,15,3,1162
"Jill",18200,11200,19,2,1163
"Mala",13300,11400,14,4,1163
"Steven",9190,7600,11,4,1163
"Inie",1799,4400,8,5,1164
"Jim",4800,2400,11,4,1164
"Celeste",10600,17600,23,4,1164
"Mark",3199,10000,10,2,1165
"Dawn",500,8200,11,0,1165
"David",11999,13400,25,3,1165
"David",22200,10800,15,1,1166
"Christopher",0,13800,17,0,1166
"Rebecca",10800,14800,15,2,1166
"David",10000,11400,19,6,1167
"Jeff",9100,9600,14,1,1167
"Caroline",100,7600,11,4,1167
"David",3700,12000,21,4,1168
"Valerie",1400,8400,14,4,1168
"Jeremy",5500,7800,10,1,1168
"Jeremy",400,400,6,3,1169
"Andrea",2800,6400,10,4,1169
"Michael",13800,14400,21,5,1169
"Celeste",7401,7200,15,6,1170
"Alex",7300,11600,16,3,1170
"Steve",0,4000,13,7,1170
"Celeste",25601,19000,23,5,1171
"Erika",8100,5600,8,2,1171
"Margaret",12000,12600,20,4,1171
"Celeste",16800,18000,24,3,1172
"Brent",4200,8600,17,4,1172
"Debra",11600,9800,10,2,1172
"Celeste",23199,9400,15,4,1173
"Matthew",7999,19200,23,3,1173
"Theresa",1,5600,7,1,1173
"Celeste",0,7400,16,4,1174
"Eugene",10000,14800,20,3,1174
"Danelle",4600,9400,17,4,1174
"Eugene",15200,12000,15,4,1175
"Reda",15600,9800,20,6,1175
"Brad",16400,8400,15,3,1175
"Matt",-1600,-600,5,3,1176
"Bob",9600,11100,29,3,1176
"Mark",50,4300,13,4,1176
"Bob",12700,11100,23,1,1177
"Bruce",1200,4200,15,3,1177
"Monica",700,2900,11,3,1177
"Bob",9400,12200,28,4,1178
"Jill",4401,3200,15,4,1178
"Dave",3200,2200,10,2,1178
"Bob",11700,10600,27,4,1179
"Wade",5513,5500,16,2,1179
"Chris",0,1600,9,4,1179
"Michael",1199,9800,15,4,1180
"Nanette",15430,14600,21,2,1180
"Jay",4200,5200,12,2,1180
"Nanette",23000,12600,18,2,1181
"Jason",19999,23600,25,3,1181
"Tammie",8800,4800,10,3,1181
"Nanette",14600,13000,21,1,1182
"John",1800,5800,7,3,1182
"Anna",300,10000,15,4,1182
"Nanette",11963,13200,15,4,1183
"Steve",17200,8400,13,2,1183
"Krista",13000,11400,17,3,1183
"Steve",1599,11000,18,4,1184
"Danielle",3400,3800,9,2,1184
"James",100,13000,19,5,1184
"Tara",25001,18400,25,2,1185
"Amasa",2000,4400,6,2,1185
"John",31200,19800,24,3,1185
"Arthur",2201,6100,15,2,1186
"Pam",100,2100,8,4,1186
"Sahir",7787,8000,28,2,1186
"Wes",600,6200,19,2,1187
"Bob",3200,1600,13,6,1187
"Grace",10500,8800,19,4,1187
"John",17400,16800,30,7,1188
"Tom",800,2400,7,6,1188
"Becky",7200,7200,11,3,1188
"Lyn",20000,7700,18,3,1189
"Peter",901,3900,10,2,1189
"Bob",20001,12000,29,1,1189
"Grace",4300,10300,20,0,1190
"Kim",8100,5400,18,2,1190
"Sahir",1156,3300,14,4,1190
"Corey",6000,6900,18,3,1191
"Bill",3000,2700,12,6,1191
"Ashley",0,1800,14,5,1191
"Corey",10,4400,14,3,1192
"J.J.",2089,5000,16,8,1192
"Holly",100,3700,8,3,1192
"J.J.",5999,7900,17,0,1193
"Jesse",5600,2800,13,3,1193
"Michelle",4100,7500,25,5,1193
"J.J.",6869,9400,22,2,1194
"Mona",2400,2400,8,2,1194
"Gary",1,4900,18,6,1194
"J.J.",8653,8000,24,5,1195
"David",1500,1500,9,6,1195
"Hannah",1599,3800,16,3,1195
"J.J.",5411,5500,21,5,1196
"Greg",399,4700,10,0,1196
"Sharon",4999,6500,15,0,1196
"Cliff",100,6600,17,1,1197
"Karen",1,3500,10,0,1197
"Ben",13000,14500,31,1,1197
"Ben",0,3800,11,3,1198
"Robert",3599,5200,15,3,1198
"Andria",3200,3400,19,8,1198
"Robert",0,2600,11,2,1199
"Matthew",0,0,7,5,1199
"Bill",10000,6200,21,7,1199
"Bill",1600,9200,18,0,1200
"Eric",11000,8700,27,1,1200
"Donna",100,5600,10,0,1200
"Jane",0,8500,21,2,1201
"Naomi",0,300,11,6,1201
"Teri",0,4700,17,6,1201
"Trudy",15401,11600,27,2,1202
"Mark",11801,6800,19,3,1202
"Karen",9400,4700,11,2,1202
"Trudy",4799,8200,18,1,1203
"Jesse",12600,6300,18,1,1203
"Whitney",0,7200,18,3,1203
"Louis",21801,10300,22,0,1204
"Kathy",2000,3500,11,0,1204
"Bob",1,10600,24,1,1204
"Louis",16001,12100,30,2,1205
"Steve",1,8000,19,2,1205
"Denise",11400,3900,9,0,1205
"Jim",5100,8500,21,1,1206
"Lara",14600,7900,22,2,1206
"Brian",0,5200,13,0,1206
"Lara",14400,9700,19,2,1207
"Ed",1199,7000,27,4,1207
"Pamela",1700,1600,7,2,1207
"Lara",9800,9800,24,1,1208
"Holly",1800,5700,17,3,1208
"Lawrence",1100,900,12,6,1208
"Lara",10300,15100,31,1,1209
"Mark",500,3000,15,3,1209
"Lo",1100,3600,11,1,1209
"Lara",10400,9200,23,3,1210
"Mel",3999,4000,12,2,1210
"Lorin",8100,10400,24,2,1210
"Adele",8400,6400,18,3,1211
"Jack",6199,10000,25,2,1211
"Pat",100,4400,12,1,1211
"Keith",17400,11300,15,1,1212
"Bruce",34001,22800,20,1,1212
"Roger",0,11000,23,10,1212
"Pat",7200,8100,20,3,1213
"Matt",7200,3600,18,4,1213
"Marsha",12201,7400,15,1,1213
"Jennifer",2200,2200,10,2,1214
"Gardner",0,6600,26,5,1214
"Linda",1,7800,17,2,1214
"Jennifer",10000,7400,21,1,1215
"Dan",16799,8400,18,2,1215
"Holly",16800,8000,19,0,1215
"Holly",3270,3200,20,5,1216
"Tim",9800,11000,21,3,1216
"Nancy",1600,2600,10,2,1216
"Tim",8900,9900,21,2,1217
"Zinie",200,4100,15,1,1217
"Chris",3000,5700,17,3,1217
"Danielle",400,3400,8,1,1218
"Lisa",3800,4200,13,8,1218
"Roger",7740,10600,20,6,1218
"Roger",15560,7800,15,1,1219
"Brooks",17601,16600,19,5,1219
"Kristin",14800,8000,17,2,1219
"Brooks",5,5200,13,2,1220
"Marie",10401,8000,11,4,1220
"Ron",12001,15400,19,4,1220
"Ron",0,10600,16,2,1221
"Chris",6900,14000,21,5,1221
"Allison",1500,2800,8,4,1221
"Chris",9100,16400,21,4,1222
"Sozi",100,11600,16,2,1222
"Cynthia",14300,7200,13,1,1222
"Barbara",18400,9200,21,2,1223
"John",16100,8800,23,0,1223
"Nick",1600,4800,13,4,1223
"Tim",1,5600,12,2,1224
"Monica",2800,6700,24,3,1224
"Rita",1,7200,16,1,1224
"Monica",9601,6600,20,3,1225
"John",5399,10100,23,2,1225
"Jim",2900,2900,14,4,1225
"Monica",100,5200,15,2,1226
"Larry",6800,7400,19,2,1226
"Joan",800,5400,14,3,1226
"Larry",100,9300,26,3,1227
"Elizabeth",0,7000,16,1,1227
"Jeff",0,3700,9,3,1227
"Larry",2400,1200,14,5,1228
"Joyce",17201,7400,21,3,1228
"Cathy",10600,8400,19,1,1228
"Joyce",9100,6600,25,6,1229
"Fritz",6500,5200,16,3,1229
"Nancy",5600,7400,13,2,1229
"Joyce",199,9000,24,3,1230
"Judy",0,1800,7,1,1230
"Hugh",4100,7700,19,2,1230
"Hugh",4601,6300,14,3,1231
"Tom",0,2300,9,2,1231
"Janine",11000,9800,27,3,1231
"Brad",16600,11800,14,2,1232
"Lauren",16601,15400,20,0,1232
"Dan",1,8000,15,3,1232
"Lauren",1599,14000,20,2,1233
"Timothy",100,11200,18,3,1233
"Nathalie",30400,12400,14,1,1233
"Nathalie",200,8600,9,2,1234
"Meighan",11600,12800,19,1,1234
"Matt",4399,15400,21,3,1234
"Meighan",16399,11200,14,2,1235
"Robert",13599,14600,23,2,1235
"Mary",2399,9400,10,1,1235
"Meighan",6399,11600,16,1,1236
"Jennifer",3800,4200,16,5,1236
"Lou",17800,16800,22,3,1236
"Doug",4500,4600,14,3,1237
"Lindley",4400,4400,14,3,1237
"Peter",7300,4300,14,3,1237
"Peter",9001,10500,25,2,1238
"Valerie",8800,4500,10,0,1238
"Jay",1,1300,13,4,1238
"Peter",15301,10800,24,1,1239
"Ted",1799,5700,15,1,1239
"Trish",1,1600,13,3,1239
"Peter",13201,8900,23,0,1240
"Dave",7000,5500,13,5,1240
"Maryanne",10600,6700,17,0,1240
"Peter",1,6000,16,2,1241
"Greg",0,5400,12,4,1241
"Maribeth",8999,9900,28,2,1241
"Maribeth",299,6800,19,3,1242
"Betty",13800,6300,16,3,1242
"Joel",12150,4700,16,3,1242
"Betty",11201,8900,24,1,1243
"Rich",6700,5400,11,0,1243
"Heather",4400,2200,17,6,1243
"Betty",100,3600,20,4,1244
"""Jimmy""",0,2100,12,4,1244
"Laura",8500,6300,15,1,1244
"Laura",3700,4100,13,3,1245
"Eileen",8400,5800,15,2,1245
"Chris",400,6000,21,4,1245
"Eileen",100,3200,9,1,1246
"Sandra",6300,4200,15,5,1246
"Steve",7200,5200,17,4,1246
"Steve",3500,6800,16,2,1247
"David",10000,5100,14,2,1247
"Barbara",10,4300,22,6,1247
"David",3600,1800,10,3,1248
"Phil",300,5400,12,2,1248
"Shelley",11199,6300,20,7,1248
"Shelley",0,6800,18,2,1249
"Joe",50,2400,13,4,1249
"Liza",13601,8400,21,1,1249
"Liza",199,5900,14,2,1250
"Lyn",2,4800,14,3,1250
"Matt",1401,5800,16,2,1250
"Lou",1599,17200,16,2,1251
"Sara",17999,9000,12,0,1251
"Sean",14599,18400,26,2,1251
"Sara",15200,10600,19,5,1252
"Jack",11599,12400,18,2,1252
"Allison",7700,4400,7,2,1252
"Sara",30400,11800,17,4,1253
"Alexandra",0,8800,14,3,1253
"Nick",30400,13000,19,3,1253
"Sara",8200,17800,18,0,1254
"Nick",0,9000,11,1,1254
"Cathleen",1,5400,12,3,1254
"Sara",7400,7400,10,3,1255
"Donna",26601,22000,22,0,1255
"Charlton",19999,9600,22,5,1255
"Donna",0,6400,6,1,1256
"Janet",7400,11200,16,4,1256
"Eric",20801,22200,29,2,1256
"Eric",15201,12800,19,1,1257
"Brett",12801,8800,18,7,1257
"Brenda",11200,6600,9,3,1257
"Neville",0,5200,13,1,1258
"Ariel",1100,6600,18,2,1258
"David",10000,5000,21,4,1258
"Kristen",13601,13100,32,2,1259
"Justin",1399,700,9,3,1259
"Kira",10000,6800,16,4,1259
"Julie",100,4200,13,4,1260
"Jonathan",4300,7300,21,3,1260
"Rachel",0,4400,14,0,1260
"Sahir",12000,9100,19,0,1261
"Deon",1500,4000,13,2,1261
"Evan",6399,9900,25,1,1261
"Eric",32800,13000,21,2,1262
"Lauren",100,10200,13,1,1262
"Ken",900,18400,19,1,1262
"Eric",9201,11600,18,3,1263
"Ray",28801,11400,20,4,1263
"Suzette",100,4600,11,3,1263
"Jennifer",0,5700,17,0,1264
"Enos",11400,9700,21,1,1264
"Kathy",7700,8900,19,1,1264
"Meghan",4999,2500,11,2,1265
"James",9750,5900,21,3,1265
"Bea",13798,10300,20,1,1265
"Ray",3199,16600,26,0,1266
"Lynn",10000,14800,18,4,1266
"Jason",1700,2800,7,4,1266
"Sahir",13700,7800,20,2,1267
"Kathy",0,3600,16,3,1267
"James",13598,5800,12,2,1267
"Bea",6000,2800,15,5,1268
"Enos",9400,9900,31,5,1268
"Kira",4200,1900,7,3,1268
"Evan",8800,6400,18,5,1269
"Kristen",13000,11100,24,0,1269
"Jonathan",10800,5300,14,2,1269
"Sahir",16500,8500,21,3,1270
"Kristen",1000,2900,6,0,1270
"Enos",11000,12500,29,1,1270
"Dianisbeth",-1200,-1200,11,6,1272
"Tommy",26300,20200,28,5,1272
"Emily",16400,8200,11,1,1272
"Mallory",6000,8000,12,0,1273
"Bobby",0,4000,11,8,1273
"Emily",18100,19200,22,0,1273
"William",6550,8600,17,4,1274
"Tom",2740,4200,6,1,1274
"Michela",6900,7400,14,1,1274
"Ryan",10800,7200,21,3,1275
"Doug",10401,6000,18,3,1275
"Pete",0,5200,14,2,1275
"Regina",15400,11400,13,2,1276
"Rowan",5100,10200,17,4,1276
"Cary",20200,15200,23,2,1276
"Joe",20801,15000,22,3,1277
"Scottie",8000,5600,10,4,1277
"Claire",8400,10400,15,4,1277
"Nancy",0,5600,17,4,1278
"David",6500,7800,22,5,1278
"Paul",1300,3100,11,1,1278
"Katie",9801,7900,21,1,1279
"Isabelle",4300,3700,10,2,1279
"Michael",8051,3900,17,3,1279
"Katie",1500,1500,6,1,1280
"Jason",4000,5300,18,5,1280
"Susan",0,4800,24,8,1280
"Jason",14401,8300,29,4,1281
"Kathy",10000,5700,11,1,1281
"Bob",6000,3300,10,3,1281
"Jason",9800,10600,25,2,1282
"Jean",0,2800,14,3,1282
"Tom",2500,3500,13,5,1282
"Jason",8500,8400,25,4,1283
"Wendy",1,1400,6,2,1283
"Jack",2900,4000,15,5,1283
"Jason",0,6600,18,2,1284
"Scott",3942,3100,8,0,1284
"Mark",17800,8500,27,5,1284
"Mark",10000,12400,30,1,1285
"Nancy",5200,4900,14,2,1285
"Jay",50,1300,8,2,1285
"Lynn",10800,7800,16,3,1286
"Sherman",15201,9200,16,5,1286
"Nicole",12799,15200,19,5,1286
"Sherman",20000,19000,21,0,1287
"Kathleen",0,13800,21,6,1287
"David",0,7000,13,2,1287
"Sherman",7599,9400,12,4,1288
"Steve",22785,19800,26,5,1288
"Maria",3599,11200,18,1,1288
"Steve",0,0,11,8,1289
"Oz",3400,8400,14,4,1289
"Ruth",28200,27200,29,1,1289
"Ruth",400,10400,12,2,1290
"Jim",21601,14000,17,4,1290
"Liddy",5800,12800,22,4,1290
"Babu",13300,8700,23,5,1291
"Lisa",2600,1300,10,3,1291
"Greg",2,5700,13,1,1291
"Jim",36800,12000,24,6,1292
"Bret",2400,20600,22,2,1292
"Sharon",-400,-400,1,1,1292
"Jeremy",5900,6500,24,6,1293
"Mike",7200,3700,11,3,1293
"Melissa",400,3100,11,4,1293
"Jim",22300,9600,17,7,1294
"Joe",22601,14200,19,2,1294
"Danny",7000,12600,15,2,1294
"Steve",7499,9300,19,3,1295
"Helen",0,2400,9,1,1295
"Chacko",10000,9000,22,2,1295
"Joe",28801,14400,21,1,1296
"Larry",9000,8800,11,4,1296
"Brooke",12900,15400,17,1,1296
"Eddie",4399,4700,19,3,1297
"Jack",0,2800,13,3,1297
"Janet",1600,4800,12,1,1297
"Terry",10000,10100,22,2,1298
"Darlene",2400,2700,9,4,1298
"Carolyn",5500,3800,16,3,1298
"Joe",9599,17800,23,4,1299
"Andy",2800,3800,15,5,1299
"Elesha",6400,11600,15,1,1299
"Terry",4000,3400,12,1,1300
"Mike",1378,3400,11,4,1300
"Robin",10000,9400,29,6,1300
"Joe",3199,15200,17,2,1301
"Linda Sue",1200,4600,10,5,1301
"Dave",8600,17800,24,0,1301
"Chacko",0,4300,12,5,1302
"Jeremy",9100,8000,20,5,1302
"Eddie",7300,7100,21,3,1302
"Michael",199,5300,18,3,1303
"Steve",8199,7500,18,1,1303
"Carolyn",4800,4400,13,1,1303
"Robin",8000,8800,21,1,1304
"Jeremy",7000,5300,14,5,1304
"Steve",4500,6000,20,3,1304
"Jeff",17000,12500,26,2,1306
"Kitty",5399,8000,20,1,1306
"Nate",0,1100,9,2,1306
"Dave",8000,10600,18,0,1307
"John",11500,17800,21,2,1307
"Rick",1,6600,9,5,1307
"John",14900,20000,25,2,1308
"Andrew",16500,9800,11,1,1308
"Rachael",15200,7400,15,4,1308
"Karen",2125,2125,20,1,1309
"Jack",1100,1925,19,1,1309
"Cynthia",2075,2025,12,1,1309
"Andrew",24000,14200,18,3,1310
"Tracy",30000,21800,24,0,1310
"Benjamin",8200,4600,9,3,1310
"Jeff",4800,6800,16,3,1311
"Neil",1,2000,16,7,1311
"Wesley",0,4300,12,7,1311
"Jeff",2399,9100,26,4,1312
"Mike",5901,4800,13,1,1312
"Jennifer",4699,4400,13,1,1312
"Mike",10000,11800,29,3,1313
"Jason",7500,4100,10,2,1313
"Lauren",100,2600,13,4,1313
"Mike",2999,4800,24,6,1314
"Peggy",1399,6100,11,1,1314
"Steve",5601,3400,12,2,1314
"Ginny",17000,9800,21,2,1315
"Susan",1000,2800,10,3,1315
"Joseph",19601,9600,25,2,1315
"Mike",13600,9800,23,6,1316
"Larry",1799,3000,12,3,1316
"Carly",4105,2100,11,4,1316
"Jack",7000,4500,24,4,1317
"Cynthia",0,2700,14,1,1317
"Michael",5800,3150,16,4,1317
"Tracy",1,4000,10,2,1318
"Jason",4599,19000,22,1,1318
"Chris",11799,11800,16,0,1318
"Chris",25201,18400,24,1,1319
"Gillian",11400,9400,12,4,1319
