"name","final","coryat","right","wrong","uid"
"Kay",0,2500,8,0,6805
"Graham",9800,7100,18,2,6806
"Jerry",14600,7700,24,3,6806
"Tish",600,3600,14,3,6806
"Sharon",6000,3500,22,6,6807
"Diane",8100,8500,18,4,6807
"Dave",12000,7000,13,1,6807
"Darryl",8400,9700,23,2,6808
"Phyllis",14900,11900,26,1,6808
"Mark",0,500,6,3,6808
"Jerry",13000,5900,24,4,6809
"Dave",0,2800,12,3,6809
"Parma",8700,8900,17,0,6809
"David",12600,9900,27,3,6810
"Jerry",5600,5100,18,5,6810
"Phyllis",6800,3800,11,3,6810
"John",10400,7100,21,3,6811
"Robert",3600,1800,7,2,6811
"Gail",0,5700,18,6,6811
"Rick",13800,5700,17,2,6812
"Tom",8100,11100,22,1,6812
"Derek",13599,4400,18,4,6812
"Rick",3600,5800,12,0,6813
"Larry",3600,1800,9,4,6813
"Jeff",14600,14600,34,4,6813
"Jeff",12500,11800,30,4,6814
"Mike",10399,5600,17,1,6814
"Jane",1999,1000,8,7,6814
"Mark",3399,4600,18,6,6815
"Bill",3900,6900,21,4,6815
"Carol Ann",12801,8300,18,1,6815
"Ric",9200,7600,21,4,6816
"Faryl",1798,900,5,4,6816
"Ed",1801,800,14,7,6816
"Sue",11500,8600,17,2,6817
"Michael",2200,3200,9,2,6817
"Ed",9699,8900,25,3,6817
"Michael",199,9000,22,3,6818
"Phil",0,8900,21,1,6818
"Sandy",9400,4700,12,0,6818
"Ange",14200,6600,18,1,6819
"Parma",10000,7000,20,1,6819
"Nola",10000,5200,13,3,6819
"Steve",13200,7800,20,3,6820
"David",500,6800,22,4,6820
"Lynne",400,200,4,1,6820
"Cory",23800,11400,16,4,6821
"Jeff",13200,21200,22,3,6821
"Franki",50,11600,15,3,6821
"Cory",13600,12200,17,2,6822
"Ted",6400,14000,19,5,6822
"Betsy!",1200,2000,11,4,6822
"Cory",3600,2800,10,3,6823
"Kelly",-1400,1600,12,7,6823
"David",4977,12800,17,2,6823
"David",15200,15000,19,1,6824
"Joe",20100,13400,19,2,6824
"Beth",1201,13000,14,0,6824
"Joe",4900,10000,15,3,6825
"Sarah",19801,13800,17,1,6825
"Herman",4599,7600,14,4,6825
"Sarah",12800,6400,9,2,6826
"Brian",5599,17800,20,3,6826
"Dana",25200,12600,17,2,6826
"Dana",19600,17000,23,2,6827
"Tyler!",5,15200,21,4,6827
"Reshima",600,5600,7,1,6827
"Dana",16400,8200,12,2,6828
"Lisa",18300,9200,10,2,6828
"Robert",18401,17800,23,3,6828
"Robert",8399,16000,22,3,6829
"Sara",1599,12000,15,2,6829
"Sameer",22200,11200,13,3,6829
"Sameer",15200,15200,15,2,6830
"Julissa",1,11200,21,3,6830
"Alyssa",100,4800,11,3,6830
"Sameer",0,10200,14,2,6831
"Paula",3,9600,14,2,6831
"Eric",16399,17000,21,2,6831
"Eric",8199,7400,16,6,6832
"Molly",3100,10600,17,2,6832
"Mason",19000,17200,20,1,6832
"Mason",23600,18800,22,0,6833
"Katrina",7600,11600,16,3,6833
"Kamal",100,7600,13,5,6833
"Mason",2600,13800,20,1,6834
"Preston",7,5000,9,3,6834
"Phillip",23000,11600,11,3,6834
"Phillip",20000,18400,23,1,6835
"Thembi",13300,6200,15,3,6835
"Jason",18799,9400,12,1,6835
"Linda",0,3900,16,4,6836
"Sheryl",3301,1900,9,4,6836
"Jonathan",6600,7200,17,4,6836
"Phillip",1000,13800,17,5,6837
"Garrett",14000,17000,23,1,6837
"Melissa",7200,4600,11,3,6837
"Garrett",27700,15400,22,4,6838
"Claire-Marie",26800,12400,14,1,6838
"Mandy",0,4800,9,3,6838
"Garrett",22000,18800,28,1,6839
"Sheldon",1600,3600,7,3,6839
"Holly",4200,5200,6,1,6839
"Garrett",8000,9400,15,4,6840
"Kevin",15300,15600,20,2,6840
"Amy",15200,7600,13,3,6840
"Kevin",27600,22800,28,0,6841
"Brian",0,8200,9,2,6841
"Sabreena",5201,10600,14,2,6841
"Kevin",20000,21400,27,3,6842
"Michael",3035,10600,16,3,6842
"Barbara",1500,3000,7,4,6842
"Kevin",18800,12800,19,3,6843
"Alex!",0,6800,16,9,6843
"Natt",-400,-400,5,3,6843
"Kevin",29601,18600,23,2,6844
"Elaine",28800,14800,14,0,6844
"Jack",1,6400,11,2,6844
"Kevin",2000,3000,14,5,6845
"Daniel",1199,8800,13,3,6845
"Kristin",2700,13400,18,3,6845
"Kristin",5300,8000,16,4,6846
"Aaron",300,4400,14,5,6846
"Aanchal",-200,2200,8,5,6846
"Kristin",16808,8800,15,2,6847
"Nancy",16000,8000,14,3,6847
"Joe",6400,6400,12,3,6847
"Kristin",-3600,-3600,4,5,6848
"Carlos",10400,16200,22,4,6848
"Maddie",0,5600,15,5,6848
"Carlos",6000,7000,17,4,6849
"Aimee",25200,12600,13,1,6849
"Cole",16700,19400,24,2,6849
"Aimee",8400,4400,14,5,6850
"Lindsey",20000,12800,14,0,6850
"Colin",26100,11800,20,4,6850
"Colin",8200,9200,19,4,6851
"Brian",17201,8000,15,5,6851
"Jamelle",4600,10600,14,2,6851
"Brian",18200,10800,18,3,6852
"Ariel",2800,5000,8,1,6852
"Jonathan",9600,6200,17,7,6852
"Brian",9500,16400,24,6,6853
"Christa",5799,10600,14,1,6853
"Casey",2399,3600,8,3,6853
"Brian",20000,13000,18,5,6854
"Scott",24100,14400,19,0,6854
"Jennifer",-400,-400,3,1,6854
"Scott",13200,6600,9,0,6855
"Lisa",24797,15400,18,3,6855
"Carmela",24801,13400,19,3,6855
"Carmela",12400,10800,16,2,6856
"Chris",9199,5800,14,6,6856
"Jon",7999,8000,13,5,6856
"Carmela",18200,15200,20,2,6857
"Garrett",6001,5800,13,5,6857
"Regan",5995,4600,10,6,6857
"Carmela",24599,14800,18,3,6858
"Fernanda",1,400,6,3,6858
"Devin",25405,15600,23,3,6858
"Devin",26799,13600,21,1,6859
"Keoni",8400,12200,14,3,6859
"Paloma",100,3600,7,3,6859
"Devin",19200,9600,21,3,6860
"Christina",3800,9400,13,3,6860
"Burt :)",20400,10400,15,5,6860
"Burt :)",0,8400,13,2,6861
"Andrew",21601,25200,28,0,6861
"Steven",1800,10800,13,1,6861
"Andrew",24399,19800,25,0,6862
"Monisha",10000,10000,10,0,6862
"Ben",44401,15600,20,2,6862
"Ben",11999,11800,19,4,6863
"Melissa",1900,2000,13,7,6863
"Greg",21200,11200,14,2,6863
"Greg",20000,15800,19,1,6864
"Daniella",2,4200,9,1,6864
"Doug",10100,12800,16,0,6864
"Greg",9599,8400,11,4,6865
"Nalin",16000,6800,14,2,6865
"Kate",16800,12800,18,1,6865
"Kate",25575,12800,14,1,6866
"John",26200,25400,30,1,6866
"Mary",12200,6200,9,1,6866
"Marty",17100,10700,22,2,6867
"Raymund",9599,8500,19,0,6867
"Barbara",400,3700,14,0,6867
"John",7200,23200,27,0,6868
"Kelly",500,7000,13,4,6868
"Andy",26799,10200,16,2,6868
"Andy",20799,21800,28,3,6869
"Dan",9400,9400,14,2,6869
"Holly",15999,8000,10,2,6869
"Andy",17200,12600,18,1,6870
"Kevin",14900,8000,12,5,6870
"Deanna",10399,15800,25,2,6870
"Andy",27201,14400,24,2,6871
"Emily",26600,11200,14,1,6871
"Tuan",13601,9000,11,3,6871
"Andy",27990,9600,14,1,6872
"Charlie",30000,22200,28,2,6872
"Rhonda",7,8600,11,1,6872
"Sara",9100,5900,17,2,6873
"Dave",7500,3800,11,2,6873
"Susan",4498,2400,15,5,6873
"Alan",1100,2700,8,1,6874
"Richard",6200,6000,20,6,6874
"Sara",200,4700,19,4,6874
"Charlotte",100,4400,11,0,6875
"Teresa",16199,10900,30,1,6875
"Richard",600,2300,7,3,6875
"Charlie",23400,14800,27,5,6876
"Amanda",0,7600,11,0,6876
"Henry",31000,14200,14,1,6876
"Henry",30400,22200,25,1,6877
"Matt",17700,9600,17,2,6877
"Jennifer",17600,8800,12,3,6877
"Henry",9201,11800,19,3,6878
"Ryan",20001,11400,14,1,6878
"Antonette",1,4600,12,5,6878
"Ryan",28801,20600,23,1,6879
"Zack",27401,13600,17,1,6879
"Aaron",26000,12600,15,1,6879
"Ryan",29401,11200,16,1,6880
"Gabriel",2,17400,26,6,6880
"Chandy",8200,12600,10,1,6880
"Ryan",26323,20600,22,1,6881
"Tracy",1599,4400,10,3,6881
"Ben!",442,6600,14,4,6881
"Ryan",1399,13400,22,2,6882
"T.J.!",18200,15400,16,2,6882
"Denise",14600,7600,12,1,6882
"T.J.!",2000,19600,25,6,6883
"Leslie",2700,5200,9,3,6883
"Michael",2600,12600,14,2,6883
"Leslie",100,16000,18,1,6884
"Morgan",3,5000,11,3,6884
"Fred",20001,16000,20,6,6884
"Fred",2399,12400,18,5,6885
"Josh",5600,11600,16,2,6885
"Katherine",22801,14600,15,1,6885
"Katherine",0,10600,15,3,6886
"Amy",100,9800,12,2,6886
"John",11199,20600,26,2,6886
"John",13000,9400,14,2,6887
"Kristen",22801,13000,17,3,6887
"Cody",8799,16000,19,2,6887
"Kristen",21200,15400,25,4,6888
"Jason",3200,4600,10,5,6888
"Kendra",26401,17600,20,2,6888
"Kendra",14200,20200,24,1,6889
"Gabriel",15,1800,8,4,6889
"Becca",4000,10000,19,5,6889
"Kendra",3700,10200,18,2,6890
"Nizar",15,5800,13,7,6890
"Kate",5599,12000,17,3,6890
"Kate",0,13000,17,2,6891
"Valerie",38001,18400,19,1,6891
"Jeffrey",2600,11400,17,1,6891
"Valerie",14001,7400,11,1,6892
"Margaret",10500,7000,11,5,6892
"Brayden",31000,23800,29,2,6892
"Brayden",35000,26200,28,1,6893
"Rhonda",4399,2200,7,2,6893
"Spencer",4401,7400,15,2,6893
"Brayden",27800,31400,36,1,6894
"Pamela",5,2200,3,1,6894
"Teja",4500,7000,12,1,6894
"Brayden",3999,21000,26,4,6895
"Amanda",3200,12000,15,1,6895
"Devon",1200,1200,9,3,6895
"Brayden",17999,19200,23,1,6896
"David",0,19600,19,2,6896
"Teal",0,5000,5,0,6896
"Brayden",2799,7200,16,8,6897
"Molly",1,3800,7,4,6897
"Manisha",7100,14000,20,5,6897
"Manisha",0,13400,20,4,6898
"Jared",2599,13600,16,3,6898
"Yoshie",6800,13800,16,1,6898
"Yoshie",24800,15600,20,2,6899
"Natalie",18200,9200,20,3,6899
"Tracy",8399,15200,14,0,6899
"Yoshie",12200,9800,13,1,6900
"Cliff",-400,8400,18,4,6900
"Jim",24401,12800,18,4,6900
"Jim",12001,8400,13,4,6901
"Tanay",26800,26600,27,2,6901
"Julia",0,6000,13,2,6901
"Tanay",12801,15200,18,2,6902
"Dusty",2,6400,14,3,6902
"Lucy",33100,17400,22,2,6902
"Lucy",31399,26200,28,1,6903
"Josiah",9408,9400,15,1,6903
"Cameron",4403,2800,7,5,6903
"Lucy",15000,16800,21,5,6904
"Brett",12000,4800,15,5,6904
"Liz",12600,6600,10,2,6904
"Lucy",11598,20800,22,2,6906
"Jennifer",24800,12400,16,0,6906
"Gautham",1,4400,14,7,6906
"Kurt",17200,11400,30,1,6907
"Debra",7000,3500,8,1,6907
"Craig",7300,7300,19,4,6907
"Steve",11500,9600,23,1,6908
"Scott",5600,5600,15,4,6908
"Irene",7200,4300,12,1,6908
"Toby",22300,11300,26,3,6909
"Mary Ellen",2599,6700,15,1,6909
"Hal",12400,6400,18,3,6909
"Chris",9700,6900,20,4,6910
"Les",9599,3200,13,4,6910
"Barbara",1000,1200,8,2,6910
"Jennifer",18700,15200,23,4,6911
"Donesh",28400,16000,18,2,6911
"Helen",16800,7200,12,3,6911
"Mike",7000,10100,29,9,6912
"Cathy",100,1600,8,2,6912
"Don",-1000,-1000,9,8,6912
"Donesh",12000,16000,17,2,6913
"Brian",13201,21400,26,1,6913
"Lisa",12100,6600,11,2,6913
"Mark",12199,6100,16,3,6914
"Al",11575,5800,17,0,6914
"Lynne",12201,9300,20,1,6914
"Brian",21001,15200,21,2,6915
"Hannah",10600,11000,14,4,6915
"Sarah",10000,4000,13,4,6915
"Brian",16300,16000,22,3,6916
"Robert",1577,1800,10,2,6916
"Stephanie",9998,6000,10,2,6916
"Lynne",10650,8800,22,0,6918
"John",10500,7300,17,2,6918
"James",100,5000,16,3,6918
"Al",21800,14300,36,1,6919
"Patricia",1300,900,5,2,6919
"Frank",0,900,7,8,6919
"Brian",28401,17200,22,2,6920
"Madeline",6599,8000,14,3,6920
"Elliott",9599,11400,14,3,6920
"Brian",30801,13200,16,1,6921
"Stephen",17900,13400,16,1,6921
"Gabriela",5100,16800,21,2,6921
"Brian",16600,20000,26,3,6922
"Alex",600,12600,14,4,6922
"Erica",50,7000,10,0,6922
"Brian",23601,12600,20,3,6923
"Zach",25201,17400,20,2,6923
"Jill",21100,9400,13,2,6923
"Zach",14001,15800,18,2,6924
"Kristen",5100,7000,10,2,6924
"Bo",400,7000,17,7,6924
"Michael",2300,1300,7,3,6925
"Sean",10500,6600,16,3,6925
"Jan",2601,1900,18,5,6925
"Linda",10100,10200,23,1,6926
"Phil",0,6400,19,4,6926
"Marc",2500,2000,9,3,6926
"Zach",7399,13200,18,4,6927
"Allie",3400,8400,17,4,6927
"Steve",10000,6200,12,2,6927
"Steve",12000,12000,15,0,6928
"Myrlin",4400,14400,18,0,6928
"Henry",100,10600,16,4,6928
"Walter",10401,9200,24,2,6929
"Nancy",10300,5300,14,1,6929
"Kyle",10199,5100,16,4,6929
"Steve",4400,7200,10,1,6930
"Nicole",18700,17800,21,1,6930
"Paul",200,9200,16,5,6930
"Nicole",21300,10000,19,1,6931
"Stuart",21800,18600,24,4,6931
"Gina",15995,7600,8,1,6931
"Stuart",6600,8000,13,4,6932
"Rob",12599,13400,23,5,6932
"Leah",17000,15000,14,1,6932
"Leah",0,6200,8,0,6933
"John",24800,27600,29,0,6933
"Michael",11999,8400,17,3,6933
"John",34000,14800,23,2,6934
"Morgan",18601,16800,18,1,6934
"Myles",67,5200,11,2,6934
"John",25000,19800,25,2,6935
"Tiffany",100,8000,11,2,6935
"Jared",3599,10800,12,2,6935
"Matt",7600,9300,23,2,6936
"John",3500,3500,15,7,6936
"Marcia",-3300,-3300,8,9,6936
"John",20000,11400,18,3,6937
"Kate",100,8400,14,3,6937
"Stan",5599,14200,16,1,6937
"John",7000,17000,19,2,6938
"Alejandra",600,8800,9,1,6938
"Lance",19600,22400,28,1,6938
"Jay",8600,6700,18,2,6939
"Alan",2300,2300,10,5,6939
"Janet",2,4100,16,3,6939
"Dane",6700,6800,17,0,6940
"Diane",6000,3000,13,5,6940
"Allen",5310,2500,17,5,6940
"Donald",7000,9400,22,2,6941
"Kathy",2,2400,11,1,6941
"Gregory",3800,4400,11,1,6941
"Lance",6800,9200,19,6,6942
"Karen",7800,6000,14,3,6942
"Phil",14195,11600,14,6,6942
"Phil",23195,11000,16,1,6943
"Joe",799,9000,16,5,6943
"Pam",4200,14200,21,2,6943
"Phil",5,10800,15,4,6944
"Andy",1999,13800,20,2,6944
"Natalie",7,12800,17,2,6944
"Andy",599,9200,16,3,6945
"Alan",14800,18400,23,2,6945
"Leah",1000,4600,15,9,6945
"Fred",50,6400,18,1,6946
"David",6500,4400,14,3,6946
"Alec",16599,12300,24,1,6946
"Alan",22600,16600,17,1,6947
"Sam",33201,17000,22,0,6947
"Lauren",19199,9600,12,1,6947
"Sam",17100,16000,19,1,6948
"Natalie",8401,5200,10,1,6948
"David",10401,18400,22,2,6948
