"round","col","row","i","name","score","uid"
1,6,3,3,"David",500,1278
2,1,3,53,"Nancy",-2000,1278
2,3,4,34,"Nancy",-1200,1278
1,3,4,29,"Michael",500,1279
2,5,3,42,"Michael",1500,1279
1,2,3,26,"Susan",-1700,1280
2,2,3,53,"Susan",-1500,1280
2,6,4,46,"Jason",1500,1280
1,4,4,4,"Jason",-600,1281
2,1,3,47,"Kathy",2100,1281
2,6,3,38,"Jason",1500,1281
1,5,4,17,"Jason",700,1282
2,5,2,38,"Jean",-1600,1282
2,1,5,44,"Jason",-500,1282
1,4,5,5,"Jason",600,1283
2,3,5,53,"Jason",1000,1283
2,4,5,56,"Jack",-1000,1283
1,5,5,30,"Mark",700,1284
2,1,5,60,"Jason",3300,1284
2,2,5,57,"Mark",1200,1284
1,3,3,13,"Mark",800,1285
2,5,3,42,"Mark",1500,1285
2,1,5,51,"Nancy",800,1285
1,1,4,16,"Sherman",1400,1286
2,3,5,59,"Lynn",2000,1286
2,5,5,54,"Sherman",-1000,1286
1,1,5,21,"Sherman",1200,1287
2,6,2,55,"Kathleen",-4000,1287
2,3,4,39,"Sherman",4000,1287
1,3,4,29,"Steve",1000,1288
2,5,2,58,"Steve",3400,1288
2,4,4,49,"Steve",2000,1288
1,3,5,29,"Steve",1000,1289
2,1,3,33,"Oz",4000,1289
2,6,3,53,"Oz",-7000,1289
1,4,4,29,"Ruth",-3000,1290
2,4,3,43,"Liddy",-2000,1290
2,5,5,50,"Jim",-2000,1290
1,3,4,26,"Babu",-1500,1291
2,3,4,35,"Babu",-2000,1291
2,4,5,51,"Babu",2500,1291
1,3,5,25,"Bret",-1000,1292
2,3,3,43,"Bret",2000,1292
2,5,4,59,"Jim",8000,1292
1,5,5,29,"Melissa",-200,1293
2,2,4,49,"Jeremy",1000,1293
2,4,5,40,"Melissa",-200,1293
1,2,5,15,"Danny",-1600,1294
2,4,2,52,"Jim",3000,1294
2,1,5,35,"Jim",1500,1294
1,5,5,5,"Steve",700,1295
2,3,3,55,"Steve",-1500,1295
2,1,4,50,"Chacko",-500,1295
1,3,3,13,"Joe",1000,1296
2,4,3,33,"Larry",2000,1296
2,1,5,40,"Brooke",-1000,1296
1,6,4,20,"Jack",500,1297
2,4,2,40,"Eddie",2700,1297
2,5,3,55,"Jack",1500,1297
1,4,3,23,"Carolyn",800,1298
2,3,4,41,"Terry",600,1298
2,2,5,59,"Darlene",-1500,1298
1,4,3,5,"Elesha",400,1299
2,4,4,49,"Joe",-3000,1299
2,5,4,39,"Joe",3000,1299
1,3,4,29,"Robin",-1800,1300
2,5,4,34,"Robin",2400,1300
2,4,5,58,"Mike",-2000,1300
1,2,3,13,"Linda Sue",1200,1301
2,1,2,57,"Joe",5000,1301
2,5,3,34,"Linda Sue",-1000,1301
1,4,5,10,"Jeremy",-800,1302
2,1,4,41,"Chacko",1000,1302
2,4,4,56,"Eddie",-2900,1302
1,5,5,12,"Carolyn",900,1303
2,1,3,50,"Michael",4300,1303
2,5,3,40,"Steve",2000,1303
1,3,3,28,"Robin",900,1304
2,1,5,47,"Jeremy",-700,1304
2,5,5,58,"Robin",1600,1304
1,3,3,17,"Kitty",1000,1306
2,3,4,45,"Jeff",2000,1306
2,4,4,49,"Jeff",1900,1306
1,3,5,15,"John",2000,1307
2,3,4,54,"John",-2000,1307
2,4,5,38,"John",1600,1307
1,4,4,25,"Andrew",1500,1308
2,1,3,43,"Rachael",2000,1308
2,6,4,49,"John",-2000,1308
1,4,3,11,"Jack",175,1309
2,1,3,28,"Cynthia",200,1309
2,6,4,35,"Karen",-200,1309
1,3,4,4,"Andrew",1000,1310
2,4,3,43,"Tracy",3000,1310
2,3,4,59,"Tracy",4000,1310
1,5,4,21,"Neil",-700,1311
2,3,4,45,"Neil",-1200,1311
1,1,4,10,"Jennifer",500,1312
2,3,3,43,"Jeff",-2000,1312
2,6,3,54,"Jennifer",2000,1312
1,2,5,25,"Jason",900,1313
2,5,5,48,"Mike",2600,1313
2,6,5,51,"Lauren",-2000,1313
1,4,4,9,"Mike",500,1314
2,3,4,57,"Peggy",1000,1314
2,4,5,42,"Peggy",-700,1314
1,6,3,23,"Joseph",600,1315
2,6,3,52,"Susan",-1000,1315
2,2,4,59,"Ginny",800,1315
1,5,5,25,"Mike",700,1316
2,4,4,40,"Mike",1000,1316
2,5,4,32,"Mike",2400,1316
1,1,5,5,"Cynthia",250,1317
2,3,3,46,"Michael",750,1317
2,5,4,48,"Jack",800,1317
1,4,4,14,"Jason",1500,1318
2,3,4,58,"Chris",6200,1318
2,6,5,44,"Jason",1000,1318
1,5,3,3,"Chris",1000,1319
2,5,3,53,"Chris",3400,1319
2,2,5,40,"Chris",1000,1319
1,6,5,7,"Chris",1000,1320
2,4,3,35,"Susan",1000,1320
2,6,5,46,"Susan",3000,1320
1,5,3,4,"Chris",1000,1321
2,1,3,40,"Chris",2000,1321
2,3,5,52,"Connie",-2500,1321
1,1,3,18,"Jim",-200,1322
2,5,4,39,"Jim",2400,1322
2,2,5,57,"Jim",4500,1322
1,2,3,16,"Eileen",500,1323
2,5,5,43,"Eileen",500,1323
2,6,5,58,"Mike",1000,1323
2,6,4,48,"Charlotte",-1700,1324
2,5,5,44,"John",1000,1324
1,4,5,18,"Seth",1000,1325
2,2,5,50,"Seth",1000,1325
2,3,5,40,"Liz",-1000,1325
1,2,5,18,"Eric",-1000,1326
2,2,4,40,"Liz",1000,1326
2,4,5,50,"Liz",-400,1326
1,3,4,4,"Steve",500,1327
2,3,4,35,"Steve",-900,1327
2,5,5,56,"Sandy",1400,1327
1,3,5,21,"Steve",-800,1328
2,6,4,56,"Martin",3600,1328
2,2,5,42,"Steve",-1400,1328
1,5,2,7,"Steve",800,1329
2,5,4,47,"Steve",-1300,1329
2,2,5,33,"Steve",2000,1329
1,5,5,26,"Robert",750,1330
2,4,2,47,"Steve",1200,1330
2,6,5,36,"Steve",-600,1330
1,3,4,4,"Pat",500,1331
2,2,3,35,"Robert",-1500,1331
2,5,5,50,"Robert",3000,1331
1,3,2,27,"Robert",-500,1332
2,5,4,45,"Matt",2400,1332
2,3,5,56,"Barbara",-1000,1332
1,2,4,28,"Scott",-800,1333
2,3,4,41,"Matt",1000,1333
2,1,5,47,"Scott",1500,1333
1,3,4,21,"Jim",1000,1334
2,6,2,36,"Dave",2000,1334
2,5,3,57,"Dave",1000,1334
2,5,2,44,"Richard",3300,1335
2,4,4,51,"Larry",800,1335
1,3,3,13,"Richard",300,1336
2,4,4,36,"Richard",-1200,1336
2,1,5,49,"Richard",1000,1336
1,3,5,20,"Maureen",300,1337
2,2,3,36,"Richard",1200,1337
2,4,4,58,"Bob",-1200,1337
1,6,5,27,"Richard",400,1338
2,4,4,40,"Richard",1500,1338
1,1,4,9,"Richard",-400,1339
2,6,3,44,"Richard",-800,1339
2,3,4,27,"Richard",1000,1339
1,4,4,22,"Cobra",-2000,1340
2,3,3,54,"Jane",1500,1340
2,6,5,40,"Dave",-2200,1340
1,3,5,22,"Jessie",-400,1341
2,6,4,56,"William",-500,1341
2,1,5,43,"William",-300,1341
1,6,2,13,"Robin",500,1342
2,2,2,27,"Sarah",800,1342
2,3,3,41,"Leah",800,1342
1,4,5,21,"Mary Ann",500,1343
2,2,2,38,"Mary Ann",1000,1343
2,6,3,58,"Pete",-600,1343
1,1,5,17,"Todd",700,1344
2,4,4,51,"Jim",-1300,1344
1,4,4,17,"Leah",300,1345
2,2,3,31,"Eytan",-800,1345
2,1,4,40,"Eytan",-700,1345
1,1,4,27,"Leah",-500,1346
2,2,2,38,"Steve",1000,1346
2,4,4,45,"Leah",-400,1346
1,3,5,14,"Steve",-2000,1347
2,6,4,52,"Bruce",5000,1347
2,5,5,40,"Bob",5000,1347
1,1,4,13,"Tom",1400,1349
2,5,4,39,"Lionel",-1300,1349
1,1,2,7,"Dave",-2200,1350
2,2,4,49,"Jeff",3000,1350
2,5,5,60,"Jeff",-5000,1350
1,1,5,12,"Özgün",3400,1351
2,4,4,47,"Jeff",3000,1351
2,3,5,57,"Özgün",5000,1351
1,1,4,23,"Kathy",-1000,1352
2,4,3,49,"Brian",-200,1352
2,2,5,39,"Brian",3000,1352
1,5,4,24,"Mark",2000,1353
2,1,5,50,"Trevor",2000,1353
2,6,5,45,"Trevor",2000,1353
1,2,5,15,"Mark",1000,1354
2,1,4,51,"Travis",-5000,1354
2,6,4,34,"Jill",-1000,1354
1,1,3,13,"Jason",-1800,1355
2,3,4,59,"Mark",2000,1355
2,1,5,37,"Mark",3200,1355
1,4,4,14,"Kyle",1000,1356
2,1,3,38,"Kyle",1500,1356
2,6,4,54,"Alan",1000,1356
1,1,2,18,"Mark",2000,1357
2,5,3,33,"Max",1500,1357
2,3,5,40,"Brian",2000,1357
1,6,4,12,"Jill",500,1358
2,3,4,49,"Mark",1500,1358
2,6,4,45,"Mark",-2000,1358
1,1,4,19,"Eric",800,1359
2,1,4,50,"Eric",2000,1359
2,4,4,44,"Trevor",-2000,1359
1,5,4,15,"Mark",1000,1360
2,5,3,43,"Eric",1700,1360
2,4,5,52,"Brian",1000,1360
1,4,3,19,"Regis",-400,1362
2,2,4,35,"Regis",700,1362
1,2,2,7,"Nancy",400,1363
2,6,3,20,"Carson",2000,1363
2,2,4,36,"Nancy",-400,1363
1,4,3,3,"Doug",1000,1364
2,1,4,36,"Jane",3800,1364
2,6,4,45,"Curt",2200,1364
1,4,2,24,"Christopher",1000,1365
2,1,4,43,"Christopher",3600,1365
1,5,5,30,"Kathi",-500,1366
2,1,4,37,"Spencer",1000,1366
2,6,4,39,"Kathi",-1000,1366
1,5,5,28,"George",-1000,1367
2,2,4,54,"Michael",-1000,1367
2,4,4,47,"Spencer",2000,1367
1,2,3,9,"Paul",350,1368
2,3,4,57,"Tom",-1100,1368
2,4,4,34,"Paul",1000,1368
1,3,5,13,"Christian",700,1369
2,1,5,58,"Barry",2200,1369
2,6,5,41,"Barry",2000,1369
1,3,4,15,"Steve",-1000,1370
2,3,3,44,"Steve",1000,1370
2,2,5,35,"Steve",-1000,1370
1,3,3,18,"Steve",1000,1371
2,3,3,52,"Steve",1000,1371
2,4,4,37,"Steve",-2000,1371
1,1,5,20,"Linda",600,1372
2,2,3,38,"Steve",600,1372
2,5,4,50,"Steve",1400,1372
1,1,3,9,"Steve",-300,1373
2,1,5,55,"Steve",-700,1373
2,6,5,41,"Darren",1000,1373
1,6,5,18,"Doug",1000,1374
2,5,4,53,"Brad",-2000,1374
2,4,5,39,"Doug",-1000,1374
1,2,2,20,"John",1200,1375
2,1,3,38,"John",-2400,1375
2,3,5,36,"Doug",-2400,1375
1,6,5,6,"Rachel",500,1376
2,5,3,46,"David",1200,1376
2,1,4,34,"Doug",-1000,1376
1,3,4,13,"Tom",700,1377
2,2,3,53,"Sue",-1000,1377
2,6,5,50,"Sue",1500,1377
1,2,5,23,"Neil",4200,1378
2,3,3,28,"Bebe",800,1378
2,4,3,33,"James",2200,1378
1,3,2,7,"Harry",400,1379
2,4,3,37,"Soledad",-5000,1379
2,2,4,29,"Soledad",2500,1379
1,4,3,26,"Steve",1000,1380
2,3,2,32,"Harry",1000,1380
2,5,2,49,"Harry",1600,1380
1,2,5,25,"Stokes",3000,1381
2,3,3,44,"Stokes",-5000,1381
2,1,5,50,"Dana",3600,1381
1,4,2,14,"Joely",400,1382
2,2,4,23,"Mario",2000,1382
2,3,2,21,"Scott",1000,1383
2,6,4,37,"Paul",-600,1383
1,6,5,26,"Michael",2800,1384
2,2,3,37,"Margaret",2000,1384
2,5,4,50,"Margaret",2000,1384
1,3,4,19,"Cynthia",-1000,1385
2,2,3,32,"Sharon",-1100,1385
2,4,3,47,"Sharon",1500,1385
1,1,3,23,"Jill",1200,1386
2,4,4,40,"Jill",-1000,1386
2,3,5,60,"Jill",-2200,1386
1,5,4,19,"Edward",-600,1387
2,3,4,48,"Edward",2000,1387
2,4,4,54,"Kristen",-1000,1387
1,5,5,25,"Kristen",-1000,1388
2,3,3,53,"Kristen",1200,1388
2,4,5,52,"Kristen",-1200,1388
2,4,5,42,"Anne",1200,1389
2,6,5,51,"Susan",5000,1389
1,3,5,25,"Jeff",2000,1390
2,1,3,33,"Jeff",-3000,1390
2,2,5,44,"Maureen",-1200,1390
1,5,4,19,"Carl",-1800,1391
2,1,3,58,"Jeff",3000,1391
2,6,3,48,"Sarah",-4000,1391
1,3,2,2,"Teresa",1000,1392
2,6,2,52,"Teresa",-3000,1392
2,4,3,48,"jacob",2800,1392
1,4,4,11,"Carol",700,1393
2,3,3,58,"Sue",900,1393
2,5,4,54,"Sue",800,1393
1,4,4,13,"Sue",300,1394
2,1,4,59,"Sue",-700,1394
2,6,5,40,"Sue",-1000,1394
1,1,5,22,"Roy",-1000,1395
2,6,2,33,"Linda",800,1395
2,1,4,48,"Linda",2000,1395
1,6,3,23,"Christopher",-500,1396
2,6,4,34,"Michael",-1000,1396
2,5,5,40,"Christopher",-1300,1396
1,2,4,19,"Michael",500,1397
2,1,3,57,"Jonathan",2500,1397
2,4,3,44,"Jonathan",900,1397
1,1,5,13,"Pam",500,1398
2,5,4,39,"Roger",600,1398
2,6,5,55,"Roger",1000,1398
1,4,5,5,"Ann",-500,1399
2,2,3,58,"Ann",800,1399
2,3,3,38,"Keith",500,1399
1,1,3,10,"Courtney",-700,1400
2,4,3,38,"Doug",2000,1400
2,1,4,48,"Roger",-2000,1400
2,2,4,41,"Dana",-1500,1401
2,4,4,30,"Dana",-1500,1401
1,3,5,10,"Michael",1000,1402
2,5,5,46,"Michael",1000,1402
2,6,5,55,"Michael",1500,1402
1,6,5,20,"Per Gunnar",1000,1403
2,2,3,51,"Per Gunnar",-2500,1403
2,1,5,58,"Anatoly",2400,1403
1,1,3,5,"Jeff",-200,1404
2,4,3,58,"Mary",2000,1404
2,6,5,54,"Ryan",1000,1404
1,1,5,20,"Suzanne",-200,1405
2,1,3,59,"Ryan",-2000,1405
2,3,5,57,"Ryan",500,1405
1,3,4,6,"David",1000,1406
2,6,3,59,"Ryan",5001,1406
2,3,4,45,"Ryan",-1000,1406
2,1,5,39,"Ryan",600,1407
2,4,5,38,"Ryan",100,1407
1,3,3,13,"Dennis",900,1408
2,4,4,59,"Dennis",1500,1408
2,6,4,44,"Bev",-1200,1408
1,1,5,14,"Terry",1000,1409
2,1,3,50,"Sean",-4000,1409
2,5,5,43,"Sean",3000,1409
1,2,2,4,"Phoebe",500,1410
2,1,4,36,"Phoebe",-1000,1410
2,4,4,56,"Phoebe",1000,1410
1,3,5,20,"Walt",1000,1411
2,3,4,41,"Walt",1000,1411
2,1,5,55,"Walt",-1200,1411
1,4,3,8,"Seth",2000,1412
2,1,4,34,"Seth",3000,1412
2,3,5,51,"George",3000,1412
1,4,5,25,"Evan",1000,1413
2,2,3,38,"Liana",3000,1413
2,1,5,59,"Liana",-5600,1413
1,1,3,17,"Andy",-1800,1414
2,3,3,41,"Allie",600,1414
2,6,4,52,"Bernard",5200,1414
1,2,4,9,"Emily",-800,1415
2,2,3,39,"Anna",1000,1415
2,4,5,36,"Blake",-2200,1415
1,1,4,8,"Margaret",500,1416
2,2,2,37,"Dan",-1500,1416
2,4,3,47,"Dan",1000,1416
1,3,5,8,"Bernard",1800,1417
2,5,3,38,"Evan",1400,1417
2,2,4,59,"Lindsey",3000,1417
1,2,5,10,"Liana",500,1418
2,5,2,37,"Liana",-1000,1418
2,6,3,56,"Liana",5000,1418
1,5,4,24,"Seth",2000,1419
2,4,3,33,"Emily",-3400,1419
2,2,5,45,"Emily",-2000,1419
1,4,5,15,"Seth",-2000,1420
2,4,2,37,"George",-3000,1420
2,5,4,34,"George",2000,1420
1,3,4,4,"Debby",500,1422
2,5,4,59,"Tom",3500,1422
2,4,5,55,"Fraser",2000,1422
1,3,5,11,"Al",500,1423
2,2,4,46,"Diane",-1200,1423
2,1,5,32,"Al",1500,1423
1,4,4,27,"Sean",500,1424
2,3,5,46,"Bob",2500,1424
2,6,5,60,"Bob",-3000,1424
1,4,5,26,"Linda",600,1425
2,1,3,41,"Bob",-2000,1425
2,5,4,35,"Linda",1000,1425
1,4,5,5,"Tom",-600,1426
2,3,5,40,"Phoebe",-2000,1426
2,5,5,46,"Tom",3000,1426
1,3,4,19,"Leslie",900,1427
2,1,3,39,"Ed",-2000,1427
2,5,3,33,"Marilyn",2000,1427
1,5,5,25,"Walt",1000,1428
2,3,3,42,"Bev",1000,1428
2,5,5,50,"Jack",3000,1428
1,6,3,18,"Bev",-1200,1429
2,1,4,47,"Tom",3000,1429
2,3,5,55,"Bev",2000,1429
1,1,4,4,"Christian",-600,1431
2,3,2,32,"Christian",2000,1431
2,4,4,52,"Sean",-2000,1431
1,1,4,4,"Dan",1000,1432
2,6,3,53,"Dan",-4000,1432
2,1,4,49,"Dan",2500,1432
1,3,4,9,"Christian",1500,1433
2,6,2,38,"Christian",2600,1433
2,5,4,43,"Gilbert",3000,1433
1,6,4,24,"Erin",1000,1434
2,6,3,32,"Susan",-200,1434
2,5,4,58,"Erin",2000,1434
1,4,4,4,"Alex",1000,1435
2,4,3,51,"Paul",-5000,1435
2,1,4,42,"Nancy",1000,1435
1,6,3,19,"Lisa",1000,1436
2,1,3,32,"Alex",-2200,1436
2,2,5,49,"Scott",1000,1436
1,1,3,3,"Alex",1000,1437
2,5,3,52,"Karin",-1000,1437
2,6,4,34,"Roger",3500,1437
1,2,4,4,"Roger",1000,1438
2,5,3,43,"Roger",4000,1438
2,6,4,56,"Dan",4000,1438
1,3,4,9,"Jeff",-600,1439
2,5,4,34,"Jeff",-400,1439
2,3,5,35,"Jeff",5,1439
1,3,3,25,"Roger",-3000,1441
2,4,3,32,"Roger",2000,1441
2,6,3,37,"Roger",-3000,1441
1,1,4,9,"Richard",1200,1442
2,2,3,53,"Anthony",2000,1442
2,1,5,50,"Richard",-1000,1442
1,1,3,25,"Patty",2000,1443
2,6,4,54,"Kevin",100,1443
2,4,5,40,"Kevin",-100,1443
1,6,2,17,"Amy",1000,1444
2,1,3,34,"James",1000,1444
2,6,3,53,"Kevin",-2000,1444
1,6,4,19,"Kevin",100,1445
2,5,3,52,"Kevin",-400,1445
2,3,4,39,"Kevin",3000,1445
1,3,4,11,"John",-1200,1446
2,1,3,44,"Christian",2000,1446
2,4,3,48,"Christian",2800,1446
1,5,2,2,"Christian",1000,1447
2,1,4,56,"Christian",1300,1447
2,4,4,39,"Lorraine",1000,1447
1,2,4,29,"Lorraine",2000,1448
2,1,4,44,"Tara",-1500,1448
2,4,5,37,"Lorraine",1000,1448
1,4,5,22,"Omid",-200,1449
2,2,4,44,"Kevin",-2000,1449
2,1,5,58,"Kevin",-2900,1449
1,3,5,20,"Doug",1000,1450
2,4,3,32,"Jason",2000,1450
2,1,4,53,"Jason",-2000,1450
1,3,4,7,"Anne",1000,1451
2,2,3,39,"Sam",2000,1451
2,6,3,51,"Jason",5200,1451
1,5,5,24,"Jason",4400,1452
2,2,5,60,"Jason",-1000,1452
2,5,5,40,"Mitch",-4000,1452
1,1,4,24,"Jason",-1000,1453
2,2,3,38,"Jason",9000,1453
2,3,3,43,"Patricia",2000,1453
1,3,5,15,"Cory",-600,1454
2,1,4,54,"Cory",1500,1454
2,2,4,44,"Cory",-1000,1454
1,4,3,12,"Paula",1000,1455
2,1,4,49,"Rob",1000,1455
2,4,4,45,"R.J.",3000,1455
1,1,3,4,"Shari",1000,1456
2,1,5,35,"Jill",1400,1456
2,5,5,45,"Jill",-3000,1456
1,1,5,20,"Shari",-1500,1457
2,4,3,38,"Rich",2000,1457
2,3,4,52,"Shari",3000,1457
1,5,2,27,"Amy",-1800,1458
2,4,4,54,"Rich",8000,1458
2,6,4,49,"Rich",4000,1458
1,3,3,13,"Rich",1600,1459
2,3,2,37,"Rich",2000,1459
2,6,3,58,"Erik",10000,1459
1,6,4,27,"Erik",-1000,1460
2,1,4,57,"Dileep",5000,1460
2,5,4,53,"Erik",-2000,1460
1,6,4,20,"Aaron",1300,1461
2,4,3,43,"James",1000,1461
2,1,5,35,"Brigid",1000,1461
1,2,3,6,"Bill",500,1462
2,3,3,46,"Leslie",-700,1462
2,6,5,43,"Leslie",1000,1462
1,5,4,25,"Paula",400,1463
2,1,3,40,"Steve",1400,1463
2,6,5,60,"Steve",5,1463
1,2,4,13,"Dileep",-1000,1464
2,6,3,45,"Jon",-4000,1464
2,1,5,60,"Jon",6700,1464
1,2,5,20,"Rich",1600,1465
2,3,3,38,"Rich",3000,1465
2,1,5,60,"Lisa",2000,1465
1,1,2,4,"Doug",800,1466
2,1,4,41,"Rich",4000,1466
2,4,4,50,"Rich",-4000,1466
1,6,3,14,"Nicole",1200,1467
2,3,4,40,"Nicole",3000,1467
2,5,4,54,"Rich",-1000,1467
1,1,5,11,"Rich",-600,1468
2,1,4,59,"Brian",-1400,1468
2,2,4,43,"Rich",-2000,1468
1,4,2,16,"Christian",1000,1469
2,4,3,33,"Christian",-1000,1469
2,5,4,47,"Steve",2000,1469
1,6,4,29,"Steven",-600,1470
2,1,4,49,"Steven",1500,1470
2,6,5,43,"Steven",1000,1470
1,2,2,5,"Mark",500,1471
2,5,3,58,"Lisa",500,1471
2,2,5,55,"Brian",1000,1471
1,2,3,24,"Joel",300,1472
2,6,3,57,"Andrea",1200,1472
2,1,4,42,"Craig",1400,1472
1,3,5,21,"Bill",1500,1474
2,3,3,58,"Craig",-600,1474
2,5,4,49,"Bill",-1800,1474
1,1,5,10,"Mark",-500,1475
2,6,2,49,"Mark",800,1475
2,1,4,42,"Aaron",1200,1475
1,1,4,5,"Mark",500,1476
2,5,4,54,"Mark",-1500,1476
2,1,5,46,"Craig",1700,1476
1,1,5,14,"Steve",1000,1478
2,3,2,41,"Sherri",500,1478
2,1,3,48,"Jen",800,1478
1,1,4,4,"Max",600,1479
2,4,4,51,"Max",-4000,1479
2,6,4,54,"Max",1000,1479
1,5,3,10,"Steve",1800,1480
2,1,5,47,"Sarah",1000,1480
2,4,5,60,"Sarah",-1000,1480
1,4,2,18,"James",700,1481
2,2,3,31,"Lynda",-100,1481
2,4,5,44,"James",-2000,1481
1,6,3,14,"Sal",400,1482
2,5,2,49,"Jennifer",1000,1482
2,6,5,54,"Jennifer",-1200,1482
1,1,4,25,"Glenn",2800,1483
2,5,3,44,"Steve",500,1483
2,2,5,58,"Glenn",7000,1483
1,2,3,28,"Bob",500,1484
2,3,4,44,"Bob",1000,1484
2,4,5,56,"Bob",500,1484
1,5,4,20,"Bob",1000,1485
2,4,3,48,"Cathy",-1000,1485
2,1,4,39,"Jeff",1000,1485
1,3,4,7,"Michael",400,1486
2,5,3,39,"Michael",1900,1486
2,4,4,57,"Bob",700,1486
1,3,3,3,"Jessica",100,1487
2,4,3,48,"Jessica",200,1487
2,5,3,39,"Jessica",-500,1487
1,6,5,6,"Ryan",500,1488
2,1,4,59,"Susan",-400,1488
2,3,4,41,"Kirk",-700,1488
1,3,4,18,"Ryan",-700,1489
2,1,4,34,"Ryan",600,1489
2,3,4,41,"Brad",1000,1489
1,4,4,25,"Lesley",-1000,1490
2,2,4,44,"Ryan",1000,1490
2,6,5,50,"Ryan",900,1490
1,1,5,20,"Mark",1000,1491
2,3,4,49,"Mark",-700,1491
2,4,4,34,"Matt",1500,1491
1,1,5,10,"Larry",1500,1492
2,1,3,38,"Larry",1800,1492
2,4,4,49,"Larry",2000,1492
1,2,5,10,"Larry",-1000,1493
2,1,3,39,"Larry",1000,1493
2,4,4,46,"Geoff",-1200,1493
1,1,4,4,"Larry",500,1494
2,4,4,54,"Kimberley",-2000,1494
2,5,4,49,"Jeremy",-2000,1494
1,2,5,20,"Glenn",-1000,1495
2,6,3,34,"Glenn",2000,1495
2,1,4,48,"Robert",1000,1495
1,3,4,9,"Jeff",500,1496
2,1,3,58,"Jeff",2100,1496
2,3,3,48,"Robert",2000,1496
1,6,2,13,"Carol",2000,1497
2,1,2,50,"Carol",-3600,1497
2,3,2,42,"Carol",-5000,1497
1,6,4,18,"Jared",-1000,1498
2,5,3,42,"Jared",4000,1498
2,6,4,58,"Jared",3000,1498
1,2,3,18,"Sally",500,1499
2,6,4,54,"Bob",800,1499
2,5,5,60,"Sally",1100,1499
1,3,4,9,"Paul",800,1500
2,1,4,39,"Bob",1500,1500
2,4,4,44,"Bob",-2000,1500
